lon,childrenUrls,url,$type,commonName,children,placeType,lat,additionalProperties,id
-0.205921,[],https://api-argon.tfl.gov.uk/Place/BikePoints_560,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Ladbroke Grove Central, Ladbroke Grove",[],BikePoint,51.511624,BikePoints_560
-0.043371,[],https://api-argon.tfl.gov.uk/Place/BikePoints_561,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Rectory Square, Stepney",[],BikePoint,51.518369,BikePoints_561
-0.12335,[],https://api-argon.tfl.gov.uk/Place/BikePoints_562,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Bury Place, Holborn",[],BikePoint,51.51746,BikePoints_562
-0.009152,[],https://api-argon.tfl.gov.uk/Place/BikePoints_563,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Preston's Road, Cubitt Town",[],BikePoint,51.499286,BikePoints_563
-0.063386,[],https://api-argon.tfl.gov.uk/Place/BikePoints_565,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Selby Street, Whitechapel",[],BikePoint,51.521905,BikePoints_565
-0.224103,[],https://api-argon.tfl.gov.uk/Place/BikePoints_566,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Westfield Ariel Way, White City",[],BikePoint,51.509158,BikePoints_566
-0.18697,[],https://api-argon.tfl.gov.uk/Place/BikePoints_568,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Bishop's Bridge Road West, Bayswater",[],BikePoint,51.51616,BikePoints_568
-0.08299,[],https://api-argon.tfl.gov.uk/Place/BikePoints_569,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Pitfield Street Central, Hoxton",[],BikePoint,51.53213,BikePoints_569
-0.017676,[],https://api-argon.tfl.gov.uk/Place/BikePoints_570,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Upper Bank Street, Canary Wharf",[],BikePoint,51.503083,BikePoints_570
-0.218337,[],https://api-argon.tfl.gov.uk/Place/BikePoints_571,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Westfield Southern Terrace ,Shepherd's Bush",[],BikePoint,51.506256,BikePoints_571
-0.141728,[],https://api-argon.tfl.gov.uk/Place/BikePoints_572,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Greenland Road, Camden Town",[],BikePoint,51.539099,BikePoints_572
-0.18119,[],https://api-argon.tfl.gov.uk/Place/BikePoints_573,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Limerston Street, West Chelsea",[],BikePoint,51.485587,BikePoints_573
-0.09315,[],https://api-argon.tfl.gov.uk/Place/BikePoints_574,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Eagle Wharf Road, Hoxton",[],BikePoint,51.53356,BikePoints_574
-0.022793,[],https://api-argon.tfl.gov.uk/Place/BikePoints_576,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Alpha Grove, Millwall",[],BikePoint,51.497304,BikePoints_576
-0.047548,[],https://api-argon.tfl.gov.uk/Place/BikePoints_577,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Globe Town Market, Bethnal Green",[],BikePoint,51.528869,BikePoints_577
-0.057133,[],https://api-argon.tfl.gov.uk/Place/BikePoints_578,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Hollybush Gardens, Bethnal Green",[],BikePoint,51.527607,BikePoints_578
-0.093051,[],https://api-argon.tfl.gov.uk/Place/BikePoints_579,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Queen Street 2, Bank",[],BikePoint,51.511246,BikePoints_579
-0.102996,[],https://api-argon.tfl.gov.uk/Place/BikePoints_580,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Doddington Grove, Kennington",[],BikePoint,51.486929,BikePoints_580
-0.147983,[],https://api-argon.tfl.gov.uk/Place/BikePoints_581,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","New Cavendish Street, Marylebone",[],BikePoint,51.519167,BikePoints_581
-0.125978,[],https://api-argon.tfl.gov.uk/Place/BikePoints_583,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Abingdon Green, Westminster",[],BikePoint,51.497622,BikePoints_583
-0.19096,[],https://api-argon.tfl.gov.uk/Place/BikePoints_584,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Ilchester Gardens, Bayswater",[],BikePoint,51.51244,BikePoints_584
-0.014582,[],https://api-argon.tfl.gov.uk/Place/BikePoints_586,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Mudchute DLR, Cubitt Town",[],BikePoint,51.490645,BikePoints_586
-0.08497,[],https://api-argon.tfl.gov.uk/Place/BikePoints_587,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Monument Street, Monument",[],BikePoint,51.50964,BikePoints_587
-0.0801,[],https://api-argon.tfl.gov.uk/Place/BikePoints_588,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Hoxton Street, Hoxton",[],BikePoint,51.52959,BikePoints_588
-0.179369,[],https://api-argon.tfl.gov.uk/Place/BikePoints_589,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Drayton Gardens, West Chelsea",[],BikePoint,51.487196,BikePoints_589
-0.16862,[],https://api-argon.tfl.gov.uk/Place/BikePoints_590,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Greenberry Street, St.John's Wood",[],BikePoint,51.53256,BikePoints_590
-0.224223,[],https://api-argon.tfl.gov.uk/Place/BikePoints_591,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Westfield Library Corner, Shepherd's Bush",[],BikePoint,51.506093,BikePoints_591
-0.18377,[],https://api-argon.tfl.gov.uk/Place/BikePoints_592,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Bishop's Bridge Road East, Bayswater",[],BikePoint,51.5171,BikePoints_592
-0.11934,[],https://api-argon.tfl.gov.uk/Place/BikePoints_593,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Northdown Street, King's Cross",[],BikePoint,51.531066,BikePoints_593
-0.117774,[],https://api-argon.tfl.gov.uk/Place/BikePoints_594,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Kingsway Southbound, Strand",[],BikePoint,51.513875,BikePoints_594
-0.21985,[],https://api-argon.tfl.gov.uk/Place/BikePoints_595,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Hammersmith Road, Hammersmith",[],BikePoint,51.493267,BikePoints_595
-0.199783,[],https://api-argon.tfl.gov.uk/Place/BikePoints_596,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Parson's Green , Parson's Green",[],BikePoint,51.472817,BikePoints_596
-0.20782,[],https://api-argon.tfl.gov.uk/Place/BikePoints_597,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Fulham Park Road, Fulham",[],BikePoint,51.473471,BikePoints_597
-0.228188,[],https://api-argon.tfl.gov.uk/Place/BikePoints_598,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Southerton Road, Hammersmith",[],BikePoint,51.494499,BikePoints_598
-0.223616,[],https://api-argon.tfl.gov.uk/Place/BikePoints_599,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Manbre Road, Hammersmith",[],BikePoint,51.485743,BikePoints_599
-0.124642,[],https://api-argon.tfl.gov.uk/Place/BikePoints_600,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","South Lambeth Road, Vauxhall",[],BikePoint,51.481747,BikePoints_600
-0.225787,[],https://api-argon.tfl.gov.uk/Place/BikePoints_601,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","BBC White City, White City",[],BikePoint,51.514767,BikePoints_601
-0.133972,[],https://api-argon.tfl.gov.uk/Place/BikePoints_602,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Union Grove, Wandsworth Road",[],BikePoint,51.472993,BikePoints_602
-0.116493,[],https://api-argon.tfl.gov.uk/Place/BikePoints_603,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Caldwell Street, Stockwell",[],BikePoint,51.477839,BikePoints_603
-0.138535,[],https://api-argon.tfl.gov.uk/Place/BikePoints_604,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","St Martins Close, Camden Town",[],BikePoint,51.538792,BikePoints_604
-0.163667,[],https://api-argon.tfl.gov.uk/Place/BikePoints_605,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Seymour Place, Marylebone",[],BikePoint,51.520331,BikePoints_605
-0.210941,[],https://api-argon.tfl.gov.uk/Place/BikePoints_606,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Addison Road, Holland Park",[],BikePoint,51.504199,BikePoints_606
-0.210279,[],https://api-argon.tfl.gov.uk/Place/BikePoints_607,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Putney Bridge Station, Fulham",[],BikePoint,51.468814,BikePoints_607
-0.216493,[],https://api-argon.tfl.gov.uk/Place/BikePoints_608,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Colet Gardens, Hammersmith",[],BikePoint,51.491093,BikePoints_608
-0.157788,[],https://api-argon.tfl.gov.uk/Place/BikePoints_609,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Sugden Road, Clapham",[],BikePoint,51.465123,BikePoints_609
-0.172078,[],https://api-argon.tfl.gov.uk/Place/BikePoints_610,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Danvers Street, West Chelsea",[],BikePoint,51.482567,BikePoints_610
-0.208486,[],https://api-argon.tfl.gov.uk/Place/BikePoints_611,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Princedale Road , Holland Park",[],BikePoint,51.506465,BikePoints_611
-0.141812,[],https://api-argon.tfl.gov.uk/Place/BikePoints_612,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Wandsworth Rd, Isley Court, Wandsworth Road",[],BikePoint,51.469259,BikePoints_612
-0.2174,[],https://api-argon.tfl.gov.uk/Place/BikePoints_613,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Woodstock Grove, Shepherd's Bush",[],BikePoint,51.504038,BikePoints_613
-0.14469,[],https://api-argon.tfl.gov.uk/Place/BikePoints_614,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Bradmead, Battersea Park",[],BikePoint,51.478172,BikePoints_614
-0.215895,[],https://api-argon.tfl.gov.uk/Place/BikePoints_615,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Finlay Street, Fulham",[],BikePoint,51.476885,BikePoints_615
-0.209973,[],https://api-argon.tfl.gov.uk/Place/BikePoints_616,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Aintree Street, Fulham",[],BikePoint,51.481021,BikePoints_616
-0.207842,[],https://api-argon.tfl.gov.uk/Place/BikePoints_617,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Elysium Place, Fulham",[],BikePoint,51.471079,BikePoints_617
-0.193254,[],https://api-argon.tfl.gov.uk/Place/BikePoints_618,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Eel Brook Common, Walham Green",[],BikePoint,51.476259,BikePoints_618
-0.19701,[],https://api-argon.tfl.gov.uk/Place/BikePoints_619,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Irene Road, Parsons Green",[],BikePoint,51.473763,BikePoints_619
-0.16716,[],https://api-argon.tfl.gov.uk/Place/BikePoints_620,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Surrey Lane, Battersea",[],BikePoint,51.47518,BikePoints_620
-0.187427,[],https://api-argon.tfl.gov.uk/Place/BikePoints_621,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Wandsworth Town Station, Wandsworth",[],BikePoint,51.460864,BikePoints_621
-0.205535,[],https://api-argon.tfl.gov.uk/Place/BikePoints_622,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Lansdowne Road, Ladbroke Grove",[],BikePoint,51.507481,BikePoints_622
-0.180791,[],https://api-argon.tfl.gov.uk/Place/BikePoints_623,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Nantes Close, Clapham Junction",[],BikePoint,51.46193,BikePoints_623
-0.132102,[],https://api-argon.tfl.gov.uk/Place/BikePoints_624,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Courland Grove, Wandsworth Road",[],BikePoint,51.472918,BikePoints_624
-0.149551,[],https://api-argon.tfl.gov.uk/Place/BikePoints_625,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Queen's Circus, Battersea Park",[],BikePoint,51.477619,BikePoints_625
-0.204815,[],https://api-argon.tfl.gov.uk/Place/BikePoints_626,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Normand Park, West Kensington",[],BikePoint,51.484386,BikePoints_626
-0.15823,[],https://api-argon.tfl.gov.uk/Place/BikePoints_627,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Holden Street, Battersea",[],BikePoint,51.46879,BikePoints_627
-0.184318,[],https://api-argon.tfl.gov.uk/Place/BikePoints_628,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","William Morris Way, Sands End",[],BikePoint,51.468819,BikePoints_628
-0.190184,[],https://api-argon.tfl.gov.uk/Place/BikePoints_629,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Morie Street, Wandsworth",[],BikePoint,51.459953,BikePoints_629
-0.126994,[],https://api-argon.tfl.gov.uk/Place/BikePoints_630,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Clarence Walk, Stockwell",[],BikePoint,51.470732,BikePoints_630
-0.14177,[],https://api-argon.tfl.gov.uk/Place/BikePoints_631,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Battersea Park Road, Nine Elms",[],BikePoint,51.479501,BikePoints_631
-0.163041,[],https://api-argon.tfl.gov.uk/Place/BikePoints_632,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Sheepcote Lane, Battersea",[],BikePoint,51.470538,BikePoints_632
-0.209378,[],https://api-argon.tfl.gov.uk/Place/BikePoints_633,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Vereker Road North, West Kensington",[],BikePoint,51.489591,BikePoints_633
-0.215804,[],https://api-argon.tfl.gov.uk/Place/BikePoints_634,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Brook Green South, Brook Green",[],BikePoint,51.494347,BikePoints_634
-0.214428,[],https://api-argon.tfl.gov.uk/Place/BikePoints_635,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Greyhound Road, Hammersmith",[],BikePoint,51.486062,BikePoints_635
-0.193502,[],https://api-argon.tfl.gov.uk/Place/BikePoints_636,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","South Park, Sands End",[],BikePoint,51.467064,BikePoints_636
-0.174691,[],https://api-argon.tfl.gov.uk/Place/BikePoints_637,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Spencer Park, Wandsworth Common",[],BikePoint,51.45787,BikePoints_637
-0.169821,[],https://api-argon.tfl.gov.uk/Place/BikePoints_638,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Falcon Road, Clapham Junction",[],BikePoint,51.466633,BikePoints_638
-0.202038,[],https://api-argon.tfl.gov.uk/Place/BikePoints_639,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Coomer Place, West Kensington",[],BikePoint,51.48357,BikePoints_639
-0.148059,[],https://api-argon.tfl.gov.uk/Place/BikePoints_640,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Silverthorne Road, Battersea",[],BikePoint,51.472865,BikePoints_640
-0.117495,[],https://api-argon.tfl.gov.uk/Place/BikePoints_641,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Archbishop's Park, Waterloo",[],BikePoint,51.498241,BikePoints_641
-0.174485,[],https://api-argon.tfl.gov.uk/Place/BikePoints_642,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Fawcett Close, Clapham Junction",[],BikePoint,51.469161,BikePoints_642
-0.204764,[],https://api-argon.tfl.gov.uk/Place/BikePoints_643,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","All Saints' Road, Portobello",[],BikePoint,51.519042,BikePoints_643
-0.223852,[],https://api-argon.tfl.gov.uk/Place/BikePoints_644,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Rainville Road, Hammersmith",[],BikePoint,51.483732,BikePoints_644
-0.100292,[],https://api-argon.tfl.gov.uk/Place/BikePoints_645,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Great Suffolk Street, The Borough",[],BikePoint,51.501732,BikePoints_645
-0.137424,[],https://api-argon.tfl.gov.uk/Place/BikePoints_646,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Buckingham Gate, Westminster",[],BikePoint,51.498865,BikePoints_646
-0.217515,[],https://api-argon.tfl.gov.uk/Place/BikePoints_647,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Richmond Way, Shepherd's Bush",[],BikePoint,51.500353,BikePoints_647
-0.196274,[],https://api-argon.tfl.gov.uk/Place/BikePoints_648,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Peterborough Road, Sands End",[],BikePoint,51.46904,BikePoints_648
-0.180274,[],https://api-argon.tfl.gov.uk/Place/BikePoints_649,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","World's End Place, West Chelsea",[],BikePoint,51.481805,BikePoints_649
-0.213872,[],https://api-argon.tfl.gov.uk/Place/BikePoints_650,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","St. Mark's Road, North Kensington",[],BikePoint,51.51687,BikePoints_650
-0.183853,[],https://api-argon.tfl.gov.uk/Place/BikePoints_651,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Thorndike Close, West Chelsea",[],BikePoint,51.480898,BikePoints_651
-0.21819,[],https://api-argon.tfl.gov.uk/Place/BikePoints_652,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Evesham Street, Avondale",[],BikePoint,51.511486,BikePoints_652
-0.170703,[],https://api-argon.tfl.gov.uk/Place/BikePoints_653,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Simpson Street, Clapham Junction",[],BikePoint,51.470847,BikePoints_653
-0.117661,[],https://api-argon.tfl.gov.uk/Place/BikePoints_654,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Ashmole Estate, Oval",[],BikePoint,51.482678,BikePoints_654
-0.219346,[],https://api-argon.tfl.gov.uk/Place/BikePoints_655,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Crabtree Lane, Fulham",[],BikePoint,51.482944,BikePoints_655
-0.199135,[],https://api-argon.tfl.gov.uk/Place/BikePoints_656,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Broomhouse Lane, Parsons Green",[],BikePoint,51.468418,BikePoints_656
-0.221791,[],https://api-argon.tfl.gov.uk/Place/BikePoints_657,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Blythe Road West, Shepherd's Bush",[],BikePoint,51.49968,BikePoints_657
-0.164786,[],https://api-argon.tfl.gov.uk/Place/BikePoints_658,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Ethelburga Estate, Battersea Park",[],BikePoint,51.477292,BikePoints_658
-0.174619,[],https://api-argon.tfl.gov.uk/Place/BikePoints_659,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Grant Road West, Clapham Junction",[],BikePoint,51.46437,BikePoints_659
-0.206029,[],https://api-argon.tfl.gov.uk/Place/BikePoints_660,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","West Kensington Station, West Kensington",[],BikePoint,51.49087,BikePoints_660
-0.202608,[],https://api-argon.tfl.gov.uk/Place/BikePoints_661,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","All Saints Church, Portobello",[],BikePoint,51.51632,BikePoints_661
-0.167919,[],https://api-argon.tfl.gov.uk/Place/BikePoints_662,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Phene Street, Chelsea",[],BikePoint,51.484984,BikePoints_662
-0.211593,[],https://api-argon.tfl.gov.uk/Place/BikePoints_663,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Clarendon Road, Avondale",[],BikePoint,51.51323,BikePoints_663
-0.155442,[],https://api-argon.tfl.gov.uk/Place/BikePoints_664,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Austin Road, Battersea Park",[],BikePoint,51.474376,BikePoints_664
-0.191722,[],https://api-argon.tfl.gov.uk/Place/BikePoints_665,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Smugglers Way, Wandsworth",[],BikePoint,51.461083,BikePoints_665
-0.208158,[],https://api-argon.tfl.gov.uk/Place/BikePoints_666,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Olympia Way, Olympia",[],BikePoint,51.4961,BikePoints_666
-0.222293,[],https://api-argon.tfl.gov.uk/Place/BikePoints_667,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Shepherd's Bush Road North, Shepherd's Bush",[],BikePoint,51.501594,BikePoints_667
-0.236769,[],https://api-argon.tfl.gov.uk/Place/BikePoints_668,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Ravenscourt Park Station, Hammersmith",[],BikePoint,51.494223,BikePoints_668
-0.123258,[],https://api-argon.tfl.gov.uk/Place/BikePoints_669,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Teversham Lane, Stockwell",[],BikePoint,51.476149,BikePoints_669
-0.152248,[],https://api-argon.tfl.gov.uk/Place/BikePoints_670,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Ashley Crescent, Battersea",[],BikePoint,51.467185,BikePoints_670
-0.201968,[],https://api-argon.tfl.gov.uk/Place/BikePoints_671,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Parsons Green Station, Parsons Green",[],BikePoint,51.475089,BikePoints_671
-0.173656,[],https://api-argon.tfl.gov.uk/Place/BikePoints_672,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Grant Road Central, Clapham Junction",[],BikePoint,51.464688,BikePoints_672
-0.180389,[],https://api-argon.tfl.gov.uk/Place/BikePoints_673,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Hibbert Street, Clapham Junction",[],BikePoint,51.46517,BikePoints_673
-0.116191,[],https://api-argon.tfl.gov.uk/Place/BikePoints_674,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Carnegie Street, King's Cross",[],BikePoint,51.535467,BikePoints_674
-0.182126,[],https://api-argon.tfl.gov.uk/Place/BikePoints_675,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Usk Road, Clapham Junction",[],BikePoint,51.463489,BikePoints_675
-0.126874,[],https://api-argon.tfl.gov.uk/Place/BikePoints_676,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Hartington Road, Stockwell",[],BikePoint,51.47787,BikePoints_676
-0.146544,[],https://api-argon.tfl.gov.uk/Place/BikePoints_677,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Heath Road, Battersea",[],BikePoint,51.468669,BikePoints_677
-0.211468,[],https://api-argon.tfl.gov.uk/Place/BikePoints_678,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Esmond Street, Putney",[],BikePoint,51.462312,BikePoints_678
-0.17021,[],https://api-argon.tfl.gov.uk/Place/BikePoints_679,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Orbel Street, Battersea",[],BikePoint,51.474535,BikePoints_679
-0.170329,[],https://api-argon.tfl.gov.uk/Place/BikePoints_680,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Westbridge Road, Battersea",[],BikePoint,51.477684,BikePoints_680
-0.214749,[],https://api-argon.tfl.gov.uk/Place/BikePoints_681,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Bishop's Avenue, Fulham",[],BikePoint,51.473036,BikePoints_681
-0.226606,[],https://api-argon.tfl.gov.uk/Place/BikePoints_682,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Crisp Road, Hammersmith",[],BikePoint,51.488108,BikePoints_682
-0.16375,[],https://api-argon.tfl.gov.uk/Place/BikePoints_683,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Dorothy Road, Clapham Junction",[],BikePoint,51.465064,BikePoints_683
-0.195197,[],https://api-argon.tfl.gov.uk/Place/BikePoints_684,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Neville Gill Close, Wandsworth",[],BikePoint,51.454752,BikePoints_684
-0.198735,[],https://api-argon.tfl.gov.uk/Place/BikePoints_685,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Osiers Road, Wandsworth",[],BikePoint,51.46067,BikePoints_685
-0.222456,[],https://api-argon.tfl.gov.uk/Place/BikePoints_686,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Beryl Road, Hammersmith",[],BikePoint,51.488144,BikePoints_686
-0.211455,[],https://api-argon.tfl.gov.uk/Place/BikePoints_687,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Maclise Road, Olympia",[],BikePoint,51.497608,BikePoints_687
-0.200667,[],https://api-argon.tfl.gov.uk/Place/BikePoints_688,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Northfields, Wandsworth",[],BikePoint,51.460951,BikePoints_688
-0.180884,[],https://api-argon.tfl.gov.uk/Place/BikePoints_689,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Spanish Road, Clapham Junction",[],BikePoint,51.459225,BikePoints_689
-0.15213,[],https://api-argon.tfl.gov.uk/Place/BikePoints_690,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Stanley Grove, Battersea",[],BikePoint,51.470475,BikePoints_690
-0.195777,[],https://api-argon.tfl.gov.uk/Place/BikePoints_691,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Erin Close, Walham Green",[],BikePoint,51.479463,BikePoints_691
